user_id,recommend_yes,recommend_not
76561198051204223,1,0
76561198051215704,3,0
76561198051219614,1,0
76561198051241471,1,0
76561198051252095,2,0
76561198051253857,1,0
76561198051255089,2,0
76561198051256285,1,0
76561198051258119,1,0
76561198051264518,2,0
76561198051272874,1,0
76561198051289283,1,0
76561198051306831,2,0
76561198051313306,2,0
76561198051314722,1,0
76561198051317151,1,0
76561198051317854,1,0
76561198051318970,1,0
76561198051319090,1,0
76561198051319354,1,0
76561198051352493,2,0
76561198051362094,1,0
76561198051367425,1,0
76561198051372466,1,0
76561198051376772,1,0
76561198051379013,10,0
76561198051382516,1,0
76561198051428232,0,1
76561198051433352,2,1
76561198051447459,2,0
76561198051454344,1,0
76561198051461196,1,0
76561198051505542,1,0
76561198051533745,1,0
76561198051567211,2,0
76561198051567275,1,1
76561198051582488,2,0
76561198051591331,1,0
76561198051608753,1,0
76561198051623381,2,0
76561198051635647,1,0
76561198051644456,1,0
76561198051644506,1,0
76561198051644906,4,0
76561198051645324,1,0
76561198051664244,1,0
76561198051667509,1,0
76561198051672637,1,0
76561198051696022,3,0
76561198051717662,6,0
76561198051719220,1,0
76561198051748820,6,0
76561198051758183,1,0
76561198051759723,0,1
76561198051760793,1,0
76561198051761603,1,0
76561198051767433,3,0
76561198051769570,1,0
76561198051772381,1,1
76561198051777058,3,0
76561198051809340,1,0
76561198051820003,2,0
76561198051821743,0,1
76561198051831438,3,2
76561198051831938,1,0
76561198051832246,1,0
76561198051832446,2,1
76561198051837130,5,0
76561198051878549,0,1
76561198051879114,1,0
76561198051887472,1,0
76561198051897386,1,0
76561198051899879,1,0
76561198051906675,8,0
76561198051907052,1,0
76561198051909025,1,0
76561198051911068,2,0
76561198051961590,3,0
76561198051966070,1,0
76561198051967707,0,1
76561198051969075,2,0
76561198051976668,1,0
76561198051976770,1,0
76561198051977640,2,0
76561198051978330,1,0
76561198052022995,2,0
76561198052032850,3,0
76561198052040052,2,0
76561198052054864,0,5
76561198052055791,1,0
76561198052090943,1,0
76561198052095168,1,0
76561198052106915,1,0
76561198052112449,1,0
76561198052117413,1,0
76561198052118118,8,2
76561198052123464,1,0
76561198052151911,2,0
76561198052164759,1,0
76561198052180481,0,3
76561198052191016,1,0
76561198052193514,3,0
76561198052266063,1,1
76561198052271143,1,0
76561198052271306,1,0
76561198052272007,2,0
76561198052282061,1,0
76561198052315177,1,0
76561198052378807,5,1
76561198052390326,1,0
76561198052392890,0,1
76561198052395455,1,0
76561198052396307,1,0
76561198052397458,1,0
76561198052398041,1,0
76561198052399653,1,0
76561198052407696,1,0
76561198052407987,1,0
76561198052411042,1,0
76561198052412328,1,0
76561198052418438,1,0
76561198052434126,1,0
76561198052461539,0,1
76561198052479552,9,0
76561198052485823,3,0
76561198052489047,2,0
76561198052497676,1,0
76561198052511389,1,0
76561198052512374,2,0
76561198052513392,1,3
76561198052516588,0,1
76561198052516862,1,1
76561198052543996,0,1
76561198052591219,1,0
76561198052598003,9,0
76561198052612696,1,1
76561198052654719,1,0
76561198052661205,1,1
76561198052666922,1,0
76561198052670796,2,0
76561198052676218,0,1
76561198052679242,1,0
76561198052700471,0,1
76561198052705581,4,0
76561198052736500,4,0
76561198052744170,1,0
76561198052776159,1,0
76561198052780455,4,0
76561198052782830,1,0
76561198052785886,3,0
76561198052786944,3,0
76561198052789736,1,1
76561198052794990,1,0
76561198052804938,4,1
76561198052805342,9,1
76561198052823187,1,0
76561198052831153,9,0
76561198052851877,5,0
76561198052853176,0,1
76561198052903884,2,0
76561198052909583,2,0
76561198052914690,4,0
76561198052928427,1,0
76561198052937077,1,0
76561198052955798,5,0
76561198052976331,2,0
76561198052995497,1,0
76561198052998016,1,0
76561198052998609,1,0
76561198052998873,4,1
76561198053000561,1,0
76561198053000587,2,0
76561198053006711,2,0
76561198053057695,1,0
76561198053060832,1,0
76561198053071988,0,1
76561198053081572,0,2
76561198053081936,1,1
76561198053085687,1,0
76561198053111161,1,0
76561198053114643,2,0
76561198053138682,2,0
76561198053140237,2,0
76561198053145578,0,1
76561198053165009,1,0
76561198053170819,0,1
76561198053175659,1,0
76561198053180471,3,0
76561198053182488,4,0
76561198053183010,3,0
76561198053195906,4,0
76561198053230995,1,0
76561198053237207,0,1
76561198053240343,2,0
76561198053248819,4,0
76561198053250719,1,0
76561198053255708,3,0
76561198053256954,1,0
76561198053302202,1,0
76561198053314010,5,0
76561198053351607,1,0
76561198053355327,1,0
76561198053356968,1,0
76561198053371704,4,2
76561198053373904,1,0
76561198053383314,1,0
76561198053408417,1,0
76561198053411478,2,0
76561198053439793,1,0
76561198053443436,1,1
76561198053451655,1,0
76561198053454865,1,0
76561198053458396,3,0
76561198053466527,1,0
76561198053498583,1,0
76561198053509764,1,0
76561198053521602,1,0
76561198053524100,0,1
76561198053540558,1,0
76561198053582262,1,0
76561198053605335,1,0
76561198053608159,1,0
76561198053617943,4,0
76561198053619760,4,0
76561198053619980,1,0
76561198053649167,1,0
76561198053667228,1,0
76561198053668035,1,0
76561198053671421,0,1
76561198053674558,4,2
76561198053675394,1,0
76561198053676404,1,1
76561198053676746,1,0
76561198053677894,1,0
76561198053679384,1,0
76561198053697018,1,0
76561198053709304,1,0
76561198053711199,1,0
76561198053716599,1,1
76561198053721457,1,1
76561198053730286,4,0
76561198053734175,1,0
76561198053741106,4,0
76561198053761623,2,1
76561198053766465,1,0
76561198053771667,1,0
76561198053776689,2,0
76561198053781096,2,0
76561198053783795,2,0
76561198053791920,1,1
76561198053793261,1,0
76561198053794620,2,0
76561198053795491,0,1
76561198053796134,1,0
76561198053797376,3,0
76561198053799686,1,0
76561198053799839,1,1
76561198053804006,2,0
76561198053804887,1,0
76561198053843099,1,0
76561198053852153,3,0
76561198053854121,2,0
76561198053856103,2,0
76561198053858353,1,0
76561198053860761,1,1
76561198053869543,2,0
76561198053869992,4,0
76561198053887236,2,0
76561198053891302,5,0
76561198053897790,1,0
76561198053916134,0,2
76561198053916297,1,0
76561198053944542,1,0
76561198053963927,2,0
76561198053972331,1,0
76561198053980810,1,0
76561198054000628,1,0
76561198054019431,1,0
76561198054026701,1,0
76561198054027097,2,0
76561198054027518,1,0
76561198054034533,1,1
76561198054037865,1,0
76561198054040292,1,0
76561198054069754,1,0
76561198054072662,2,1
76561198054085162,1,0
76561198054088781,1,0
76561198054114081,1,0
76561198054131489,4,0
76561198054132619,1,0
76561198054143602,1,0
76561198054147740,2,0
76561198054147922,1,0
76561198054150226,1,0
76561198054162412,7,3
76561198054175167,5,0
76561198054183421,4,0
76561198054189637,1,0
76561198054189921,8,0
76561198054199777,1,0
76561198054200662,1,0
76561198054209522,1,0
76561198054210948,1,0
76561198054211660,3,0
76561198054259245,1,0
76561198054263515,1,0
76561198054263529,1,0
76561198054265152,1,0
76561198054272239,1,0
76561198054280666,2,0
76561198054285764,1,0
76561198054291187,1,0
76561198054326721,2,1
76561198054332392,1,1
76561198054341004,1,0
76561198054342097,1,0
76561198054350316,2,0
76561198054361648,2,0
76561198054397103,6,0
76561198054416836,2,1
76561198054421576,0,1
76561198054427227,1,0
76561198054445752,1,0
76561198054447419,1,0
76561198054451849,1,0
76561198054452807,1,0
76561198054457614,1,0
76561198054460624,1,1
76561198054462836,1,1
76561198054465623,5,1
76561198054473452,1,0
76561198054478468,1,0
76561198054504740,1,0
76561198054508148,1,0
76561198054518293,1,0
76561198054531573,0,1
76561198054538030,1,0
76561198054540475,3,0
76561198054544978,6,0
76561198054549164,1,0
76561198054552052,2,0
76561198054564148,6,0
76561198054566872,1,0
76561198054568398,4,0
76561198054577621,1,0
76561198054581453,3,0
76561198054589097,1,0
76561198054600071,5,0
76561198054605160,6,0
76561198054605639,1,0
76561198054605641,5,0
76561198054607863,1,0
76561198054613028,3,0
76561198054622453,3,0
76561198054625450,1,0
76561198054627970,6,0
76561198054628777,1,0
76561198054659839,1,0
76561198054662553,1,0
76561198054681718,1,0
76561198054686826,1,0
76561198054688203,2,0
76561198054691172,1,0
76561198054693295,1,0
76561198054693746,2,0
76561198054719518,1,0
76561198054721107,1,0
76561198054724829,1,0
76561198054733303,1,0
76561198054736653,1,0
76561198054743531,6,1
76561198054745824,3,0
76561198054746815,1,0
76561198054748198,1,0
76561198054748342,2,0
76561198054753156,3,0
76561198054761819,1,0
76561198054767146,4,1
76561198054772649,1,0
76561198054786904,1,0
76561198054796819,1,0
76561198054796945,1,0
76561198054802892,1,0
76561198054804013,2,0
76561198054811848,3,1
76561198054828064,1,0
76561198054837119,1,0
76561198054883833,1,0
76561198054895038,1,0
76561198054906611,1,0
76561198054912188,0,2
76561198054912482,1,0
76561198054914056,4,1
76561198054922473,4,1
76561198054924361,1,0
76561198054937869,4,0
76561198054970463,7,0
76561198054973024,2,0
76561198054977907,2,0
76561198054978091,1,1
76561198054982476,1,0
76561198054997013,1,0
76561198055055523,6,0
76561198055065409,1,0
76561198055070495,2,0
76561198055088329,1,0
76561198055096033,6,0
76561198055117884,2,0
76561198055131326,0,1
76561198055135811,1,0
76561198055155516,1,0
76561198055156382,1,0
76561198055170291,1,0
76561198055178403,0,1
76561198055179537,1,0
76561198055197775,4,0
76561198055211546,0,1
76561198055252076,1,0
76561198055262214,0,1
76561198055270846,1,0
76561198055291139,1,0
76561198055305615,1,0
76561198055307813,1,0
76561198055308765,1,0
76561198055310480,1,0
76561198055314663,3,2
76561198055315108,1,0
76561198055317606,1,0
76561198055318977,2,1
76561198055325222,0,1
76561198055325855,1,0
76561198055330674,2,0
76561198055330941,2,0
76561198055334207,1,0
76561198055335886,1,0
76561198055348490,0,1
76561198055354432,0,1
76561198055359584,1,0
76561198055365037,1,0
76561198055365460,1,1
76561198055370293,2,0
76561198055372428,10,0
76561198055384264,1,0
76561198055387794,1,0
76561198055400340,1,0
76561198055459130,2,0
76561198055499125,1,0
76561198055511400,8,0
76561198055518119,1,0
76561198055521718,0,1
76561198055524995,1,0
76561198055527607,4,0
76561198055530804,1,0
76561198055536847,1,0
76561198055541539,1,0
76561198055542679,2,1
76561198055544059,1,0
76561198055545996,1,0
76561198055549430,1,0
76561198055552726,1,0
76561198055563643,1,0
76561198055570026,2,1
76561198055579125,8,0
76561198055604266,2,1
76561198055609345,1,0
76561198055620977,2,0
76561198055623411,1,0
76561198055632563,1,0
76561198055651045,1,0
76561198055656673,0,1
76561198055670224,6,0
76561198055678580,1,0
76561198055685900,5,0
76561198055688142,2,0
76561198055695334,2,0
76561198055706765,1,0
76561198055723594,1,0
76561198055723928,1,0
76561198055734083,1,0
76561198055756587,1,0
76561198055762774,1,0
76561198055764339,1,0
76561198055767971,0,1
76561198055773402,2,1
76561198055784664,1,0
76561198055789935,1,0
76561198055790408,1,0
76561198055803962,1,0
76561198055815784,2,0
76561198055819674,4,1
76561198055825196,1,0
76561198055853856,2,0
76561198055853962,1,1
76561198055862537,0,1
76561198055868553,2,0
76561198055870347,1,0
76561198055876294,1,0
76561198055883765,1,0
76561198055887918,2,1
76561198055894293,3,1
76561198055899622,1,0
76561198055907480,1,0
76561198055911628,1,0
76561198055915124,0,1
76561198055937906,1,0
76561198055938832,1,0
76561198055964374,1,0
76561198055968875,2,0
76561198055977522,2,0
76561198055989393,1,0
76561198056006228,1,0
76561198056014188,1,0
76561198056037364,4,0
76561198056094450,1,0
76561198056094672,1,0
76561198056101934,2,0
76561198056156998,4,0
76561198056182823,0,1
76561198056188895,1,0
76561198056212336,6,0
76561198056239313,2,0
76561198056241117,2,1
76561198056254879,1,1
76561198056260701,0,1
76561198056265599,2,0
76561198056266386,1,0
76561198056269279,2,0
76561198056276372,3,0
76561198056280925,0,1
76561198056288026,1,0
76561198056288386,1,0
76561198056288746,1,0
76561198056290589,1,0
76561198056300439,3,1
76561198056314722,1,0
76561198056331727,1,0
76561198056339034,3,1
76561198056352983,1,0
76561198056354988,0,1
76561198056369995,1,1
76561198056376638,1,0
76561198056392326,1,2
76561198056392712,4,1
76561198056393302,1,1
76561198056401881,4,1
76561198056401947,3,0
76561198056410587,1,0
76561198056415993,1,0
76561198056429344,0,1
76561198056445553,1,0
76561198056455203,2,0
76561198056474589,2,0
76561198056482812,3,0
76561198056483646,1,0
76561198056503882,1,0
76561198056519262,1,0
76561198056545854,1,0
76561198056549524,4,1
76561198056549802,2,1
76561198056554213,1,0
76561198056567053,3,1
76561198056568217,4,0
76561198056568461,1,0
76561198056570401,2,0
76561198056572046,1,0
76561198056573461,1,1
76561198056579186,2,0
76561198056590465,1,0
76561198056592176,2,1
76561198056622081,1,0
76561198056640740,7,1
76561198056640962,2,0
76561198056645429,7,1
76561198056648472,2,0
76561198056652803,1,0
76561198056653827,2,0
76561198056658594,1,0
76561198056677830,0,1
76561198056685928,1,0
76561198056693884,1,0
76561198056707381,1,0
76561198056707717,2,0
76561198056711561,4,0
76561198056728210,1,0
76561198056735088,2,0
76561198056735890,1,1
76561198056741844,1,0
76561198056745387,3,0
76561198056747623,3,0
76561198056748771,1,0
76561198056753419,1,0
76561198056759495,1,0
76561198056763607,1,0
76561198056772858,1,0
76561198056787444,1,0
76561198056790377,1,0
76561198056793885,1,0
76561198056801459,1,0
76561198056803276,1,0
76561198056818846,1,0
76561198056819834,1,0
76561198056822819,4,0
76561198056843351,1,0
76561198056847888,2,0
76561198056863768,8,2
76561198056876765,1,0
76561198056884067,1,0
76561198056885109,1,0
76561198056887526,0,1
76561198056893835,1,0
76561198056894326,1,0
76561198056898675,1,1
76561198056906593,3,0
76561198056913746,3,0
76561198056915834,1,0
76561198056928371,0,1
76561198056931853,6,0
76561198056935561,1,1
76561198056935583,1,0
76561198056942792,1,1
76561198056953510,1,1
76561198056954500,5,3
76561198056960847,2,0
76561198056966018,2,0
76561198056968272,4,1
76561198056976935,1,0
76561198056980314,2,0
76561198056981204,2,1
76561198056984812,4,0
76561198056998695,0,1
76561198057003548,5,1
76561198057020692,3,0
76561198057033715,1,0
76561198057035287,1,0
76561198057042886,1,0
76561198057056954,1,1
76561198057058249,1,0
76561198057060736,1,0
76561198057062533,4,1
76561198057065856,0,1
76561198057065903,2,0
76561198057067237,3,0
76561198057068455,1,1
76561198057076744,0,1
76561198057086148,1,0
76561198057093397,1,0
76561198057104797,1,0
76561198057110929,2,1
76561198057111829,0,2
76561198057118231,1,0
76561198057119793,2,0
76561198057125811,1,0
76561198057130438,2,0
76561198057134853,1,0
76561198057175454,1,0
76561198057178277,5,1
76561198057180078,1,0
76561198057195405,4,0
76561198057197505,2,0
76561198057198704,1,0
76561198057201323,1,0
76561198057210491,3,0
76561198057220250,1,0
76561198057222830,2,0
76561198057228629,2,0
76561198057233213,1,0
76561198057234651,0,1
76561198057253097,3,1
76561198057263232,1,1
76561198057276193,2,0
76561198057276303,3,0
76561198057283425,2,1
76561198057283820,1,0
76561198057307730,1,0
76561198057309239,1,0
76561198057340904,2,0
76561198057346337,3,0
76561198057347106,1,0
76561198057347539,5,0
76561198057354755,3,0
76561198057355556,0,1
76561198057359314,1,0
76561198057367979,2,0
76561198057368586,1,0
76561198057368846,3,1
76561198057369211,1,2
76561198057389499,6,0
76561198057404948,1,0
76561198057406795,1,0
76561198057412551,1,0
76561198057416678,1,0
76561198057418960,1,0
76561198057437285,1,0
76561198057451875,1,1
76561198057453677,6,0
76561198057454527,1,0
76561198057462487,8,0
76561198057471883,2,0
76561198057473311,2,0
76561198057479361,4,0
76561198057495014,1,0
76561198057503575,1,0
76561198057511203,1,0
76561198057519270,4,1
76561198057521157,3,1
76561198057526172,0,1
76561198057534772,2,0
76561198057540371,1,1
76561198057543369,2,0
76561198057573332,1,0
76561198057575745,1,0
76561198057578907,1,0
76561198057583546,0,1
76561198057584192,1,0
76561198057587195,1,0
76561198057592145,1,0
76561198057592648,1,0
76561198057594218,1,1
76561198057596243,2,0
76561198057599267,1,0
76561198057609562,1,0
76561198057612284,3,0
76561198057617545,2,0
76561198057623952,2,2
76561198057631298,1,0
76561198057636972,1,0
76561198057637896,1,0
76561198057643805,1,0
76561198057654325,1,0
76561198057654603,2,0
76561198057660678,2,0
76561198057685527,1,0
76561198057707533,0,1
76561198057723496,3,0
76561198057728382,3,0
76561198057735047,4,0
76561198057755072,1,0
76561198057762473,3,0
76561198057762830,1,0
76561198057764600,6,0
76561198057772341,1,0
76561198057773824,0,1
76561198057781627,1,1
76561198057784104,2,0
76561198057784617,6,2
76561198057787590,6,1
76561198057800009,1,0
76561198057803852,1,0
76561198057810628,5,0
76561198057814273,0,1
76561198057834414,1,0
76561198057837016,2,0
76561198057842211,2,0
76561198057842999,1,0
76561198057845832,3,0
76561198057848197,1,0
76561198057856968,1,0
76561198057859380,1,0
76561198057867762,2,0
76561198057869849,1,0
76561198057883381,2,0
76561198057884824,1,0
76561198057886565,3,0
76561198057894608,2,0
76561198057901632,1,0
76561198057905001,3,1
76561198057919602,5,2
76561198057922567,1,0
76561198057924996,1,0
76561198057926017,3,0
76561198057932055,2,0
76561198057944974,1,0
76561198057947451,5,0
76561198057950387,8,0
